Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anfernee Simons,Shared Games with Damian Lillard,Shared Games with Drew Eubanks,Shared Games with Gary Payton II,Shared Games with Greg Brown III,Shared Games with Jeenathan Williams,Shared Games with Jerami Grant,Shared Games with John Butler,Shared Games with Josh Hart,Shared Games with Justin Minaya,Shared Games with Justise Winslow,Shared Games with Jusuf Nurkić,Shared Games with Keon Johnson,Shared Games with Nassir Little,Shared Games with Shaedon Sharpe,Shared Games with Skylar Mays,Shared Games with Trendon Watford,Anfernee Simons,Chance Comanche,Damian Lillard,Drew Eubanks,Gary Payton II,Greg Brown III,Jeenathan Williams,Jerami Grant,John Butler,Josh Hart,Justin Minaya,Justise Winslow,Jusuf Nurkić,Keon Johnson,Nassir Little,Olivier Sarr,Shaedon Sharpe,Shaquille Harrison,Skylar Mays,Trendon Watford,co_inf with Anfernee Simons,co_inf with Chance Comanche,co_inf with Damian Lillard,co_inf with Drew Eubanks,co_inf with Gary Payton II,co_inf with Greg Brown III,co_inf with Jeenathan Williams,co_inf with Jerami Grant,co_inf with John Butler,co_inf with Josh Hart,co_inf with Justin Minaya,co_inf with Justise Winslow,co_inf with Jusuf Nurkić,co_inf with Keon Johnson,co_inf with Nassir Little,co_inf with Olivier Sarr,co_inf with Shaedon Sharpe,co_inf with Shaquille Harrison,co_inf with Skylar Mays,co_inf with Trendon Watford,Shared Games with Kevin Knox,Shared Games with Cam Reddish,Shared Games with Matisse Thybulle,Shared Games with Ryan Arcidiacono,Cam Reddish,Jayson Tatum,Kevin Knox,Matisse Thybulle,Ryan Arcidiacono,co_inf with Kevin Knox,co_inf with Cam Reddish,co_inf with Jayson Tatum,co_inf with Matisse Thybulle,co_inf with Ryan Arcidiacono,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
21.0,,2022-11-29,20-122,POR,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,,87.0,4.142857142857143,0.0,85.3,4.061904761904762,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,,
22.0,11.0,2022-11-30,20-123,POR,LAL,0,14.483333333333333,1.0,4.0,.250,0.0,1.0,.000,0,0.0,,1.0,4.0,5.0,0.0,0.0,0.0,1.0,4.0,2.0,-1.1,-7,3.0,1.0,0.3333333333333333,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,2.0,90.0,4.285714285714286,-1.1,78.10000000000002,3.71904761904762,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-6),L (-6)
23.0,12.0,2022-12-03,20-126,POR,UTA,0,12.833333333333334,0.0,4.0,.000,0.0,2.0,.000,0,0.0,,1.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.9,+12,2.0,0.0,0.0,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,0.0,63.0,3.0,-1.9,82.00000000000001,3.9047619047619055,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-19),L (-19)
24.0,13.0,2022-12-04,20-127,POR,IND,0,2.15,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,0.0,83.0,3.952380952380953,0.0,83.6,3.980952380952381,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,W (+5),W (+5)
25.0,,2022-12-08,20-131,POR,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,,97.0,4.619047619047619,0.0,97.6,4.647619047619047,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,W (+16),W (+16)
26.0,,2022-12-10,20-133,POR,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,,64.0,3.0476190476190474,0.0,76.00000000000001,3.61904761904762,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-1),L (-1)
27.0,14.0,2022-12-12,20-135,POR,MIN,0,6.05,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.3,-5,0.0,0.0,,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,2.0,95.0,4.523809523809524,2.3000000000000003,103.6,4.933333333333333,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,W (+6),W (+6)
28.0,15.0,2022-12-14,20-137,POR,SAS,0,3.2333333333333334,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.3,0,0.0,0.0,,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,2.0,99.0,4.714285714285714,2.3000000000000003,104.0,4.9523809523809526,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,W (+21),W (+21)
29.0,16.0,2022-12-16,20-139,POR,DAL,0,12.0,0.0,3.0,.000,0.0,1.0,.000,0,0.0,,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.1,+5,2.0,0.0,0.0,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,1.0,68.0,3.238095238095238,-0.0999999999999997,68.89999999999999,3.2809523809523804,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,W (+16),W (+16)
30.0,17.0,2022-12-17,20-140,POR,HOU,0,4.033333333333333,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.4,-10,1.0,0.0,0.0,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,-1.0,64.0,3.0476190476190474,-1.4,81.1,3.8619047619047615,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-20),L (-20)
31.0,,2022-12-19,20-142,POR,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,,73.0,3.4761904761904763,0.0,83.70000000000002,3.985714285714287,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,W (+12),W (+12)
32.0,,2022-12-21,20-144,POR,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,,81.0,3.857142857142857,0.0,74.5,3.5476190476190474,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-2),L (-2)
33.0,,2022-12-23,20-146,POR,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,,55.0,2.619047619047619,0.0,64.9,3.0904761904761906,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-3),L (-3)
34.0,18.0,2022-12-26,20-149,POR,CHO,0,0.4,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,0.0,96.0,4.571428571428571,0.0,86.1,4.1,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-13),L (-13)
35.0,19.0,2022-12-30,20-153,POR,GSW,0,13.983333333333333,1.0,4.0,.250,0.0,0.0,,0,0.0,,4.0,2.0,6.0,0.0,1.0,0.0,1.0,2.0,2.0,2.2,+5,4.0,1.0,0.25,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,4.0,66.0,3.142857142857143,2.2,66.5,3.1666666666666665,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,W (+11),W (+11)
36.0,20.0,2023-01-02,20-156,POR,DET,0,20.1,2.0,3.0,.667,0.0,1.0,.000,0,0.0,,2.0,4.0,6.0,1.0,0.0,1.0,0.0,2.0,4.0,5.9,+2,2.0,2.0,1.0,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,9.0,72.0,3.4285714285714284,5.9,91.0,4.333333333333333,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-6),L (-6)
37.0,21.0,2023-01-04,20-158,POR,MIN,0,16.366666666666667,1.0,3.0,.333,0.0,0.0,,4,6.0,.667,3.0,3.0,6.0,0.0,0.0,0.0,1.0,3.0,6.0,4.3,-10,3.0,1.0,0.3333333333333333,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,2.0,49.0,2.333333333333333,2.7,64.60000000000001,3.076190476190477,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,W (+29),W (+29)
38.0,22.0,2023-01-06,20-160,POR,IND,0,14.916666666666666,5.0,7.0,.714,0.0,0.0,,1,2.0,.500,4.0,2.0,6.0,1.0,1.0,0.0,2.0,3.0,11.0,9.6,0,7.0,5.0,0.7142857142857143,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,8.0,37.0,1.761904761904762,9.200000000000005,38.5,1.8333333333333333,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-7),L (-7)
39.0,23.0,2023-01-08,20-162,POR,TOR,0,10.083333333333334,0.0,0.0,,0.0,0.0,,0,0.0,,2.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.7,-9,0.0,0.0,,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,4.0,51.0,2.4285714285714284,1.6999999999999995,50.39999999999999,2.3999999999999995,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-9),L (-9)
40.0,24.0,2023-01-10,20-164,POR,ORL,0,7.416666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,+4,0.0,0.0,,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,3.0,52.0,2.4761904761904763,0.8999999999999998,68.00000000000001,3.2380952380952386,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-12),L (-12)
41.0,25.0,2023-01-12,20-166,POR,CLE,0,7.816666666666666,1.0,3.0,.333,0.0,1.0,.000,2,2.0,1.000,2.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,2.2,-1,2.0,1.0,0.5,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,1.0,63.0,3.0,1.4000000000000012,65.49999999999999,3.119047619047618,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-3),L (-3)
42.0,26.0,2023-01-14,20-168,POR,DAL,0,13.566666666666666,0.0,1.0,.000,0.0,0.0,,0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,+2,1.0,0.0,0.0,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,2.0,101.0,4.809523809523809,0.6,97.2,4.628571428571429,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,,
43.0,27.0,2023-01-15,20-169,POR,DAL,0,13.25,2.0,6.0,.333,0.0,3.0,.000,3,5.0,.600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,1.9,-11,3.0,2.0,0.6666666666666666,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,-3.0,81.0,3.857142857142857,0.7000000000000006,92.8,4.419047619047619,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,L (-6),L (-6)
44.0,28.0,2023-01-17,20-171,POR,DEN,0,5.733333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+11,0.0,0.0,,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,0.0,62.0,2.952380952380953,0.0,72.2,3.4380952380952383,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,W (+17),W (+17)
45.0,29.0,2023-01-19,20-173,POR,PHI,0,4.916666666666667,0.0,1.0,.000,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,1.0,0.0,0.0,39,36,53,11,16,2,39,12,31,1,15,31,34,34,54,3,44,62.0,1,58.0,78.0,22.0,16.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.6290322580645161,0.0,0.6206896551724138,0.6794871794871795,0.5,1.0,0.4,0.6190476190476191,0.631578947368421,0.4078947368421052,0.25,0.5172413793103449,0.5961538461538461,0.85,0.6296296296296297,0.0,0.675,0.0,0.5,0.7096774193548387,16,14,16,8,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.35,0.0,0.2253521126760563,0.4,21,0.0,62.0,2.952380952380953,0.0,54.5,2.595238095238096,9.6,0.2,-6.1,-3.9,-2.1,0.0232283041187224,0.496,0.283,0.227,-0.6,-0.1,W (+17),W (+17)
