Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anfernee Simons,Shared Games with Damian Lillard,Shared Games with Drew Eubanks,Shared Games with Gary Payton II,Shared Games with Greg Brown III,Shared Games with Jabari Walker,Shared Games with Jerami Grant,Shared Games with John Butler,Shared Games with Josh Hart,Shared Games with Justise Winslow,Shared Games with Jusuf Nurkić,Shared Games with Keon Johnson,Shared Games with Nassir Little,Shared Games with Shaedon Sharpe,Anfernee Simons,Chance Comanche,Damian Lillard,Drew Eubanks,Gary Payton II,Greg Brown III,Jabari Walker,Jeenathan Williams,Jerami Grant,John Butler,Josh Hart,Justin Minaya,Justise Winslow,Jusuf Nurkić,Keon Johnson,Nassir Little,Olivier Sarr,Shaedon Sharpe,Shaquille Harrison,Skylar Mays,co_inf with Anfernee Simons,co_inf with Chance Comanche,co_inf with Damian Lillard,co_inf with Drew Eubanks,co_inf with Gary Payton II,co_inf with Greg Brown III,co_inf with Jabari Walker,co_inf with Jeenathan Williams,co_inf with Jerami Grant,co_inf with John Butler,co_inf with Josh Hart,co_inf with Justin Minaya,co_inf with Justise Winslow,co_inf with Jusuf Nurkić,co_inf with Keon Johnson,co_inf with Nassir Little,co_inf with Olivier Sarr,co_inf with Shaedon Sharpe,co_inf with Shaquille Harrison,co_inf with Skylar Mays,Shared Games with Kevin Knox,Shared Games with Cam Reddish,Shared Games with Matisse Thybulle,Shared Games with Ryan Arcidiacono,Cam Reddish,Jayson Tatum,Kevin Knox,Matisse Thybulle,Ryan Arcidiacono,co_inf with Kevin Knox,co_inf with Cam Reddish,co_inf with Jayson Tatum,co_inf with Matisse Thybulle,co_inf with Ryan Arcidiacono,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
14.0,6.0,2022-11-15,22-006,POR,SAS,0,10.666666666666666,1.0,1.0,1.000,0.0,0.0,,2,2.0,1.000,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,3.2,-11,1.0,1.0,1.0,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,3.0,78.0,4.333333333333333,2.4000000000000004,93.0,5.166666666666667,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+7),W (+7)
15.0,,2022-11-17,22-008,POR,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,,58.0,3.2222222222222223,0.0,69.5,3.861111111111111,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-2),L (-2)
16.0,7.0,2022-11-19,22-010,POR,UTA,0,4.516666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+1,0.0,0.0,,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,0.0,77.0,4.277777777777778,0.0,81.9,4.550000000000001,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-5),L (-5)
17.0,8.0,2022-11-21,22-012,POR,MIL,0,12.9,3.0,4.0,.750,2.0,2.0,1.000,2,2.0,1.000,2.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,10.0,10.7,+12,2.0,1.0,0.5,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,9.0,41.0,2.2777777777777777,9.899999999999997,45.7,2.538888888888889,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-8),L (-8)
18.0,9.0,2022-11-23,22-014,POR,CLE,0,17.0,2.0,3.0,.667,0.0,0.0,,1,1.0,1.000,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,5.2,-10,3.0,2.0,0.6666666666666666,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,6.0,70.0,3.888888888888889,4.8,65.89999999999999,3.661111111111111,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-18),L (-18)
19.0,10.0,2022-11-25,22-016,POR,NYK,0,21.066666666666663,3.0,5.0,.600,0.0,1.0,.000,2,2.0,1.000,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,8.0,6.0,-7,4.0,3.0,0.75,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,3.0,68.0,3.7777777777777777,5.199999999999998,86.5,4.805555555555555,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+3),W (+3)
20.0,11.0,2022-11-27,22-018,POR,BRK,0,14.516666666666667,3.0,5.0,.600,0.0,0.0,,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,6.0,3.9,-13,5.0,3.0,0.6,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,4.0,62.0,3.4444444444444446,3.899999999999999,80.5,4.472222222222222,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-14),L (-14)
21.0,12.0,2022-11-29,22-020,POR,LAC,0,21.916666666666668,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,3.2,0,0.0,0.0,,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,6.0,81.0,4.5,3.2,82.1,4.561111111111111,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,,
22.0,13.0,2022-11-30,22-021,POR,LAL,1,30.95,4.0,6.0,.667,0.0,1.0,.000,2,2.0,1.000,3.0,7.0,10.0,1.0,0.0,0.0,2.0,4.0,10.0,8.7,-14,5.0,4.0,0.8,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,11.0,81.0,4.5,7.9,69.10000000000001,3.8388888888888895,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-6),L (-6)
23.0,14.0,2022-12-03,22-024,POR,UTA,1,35.38333333333333,4.0,8.0,.500,0.0,1.0,.000,1,2.0,.500,3.0,11.0,14.0,1.0,0.0,1.0,1.0,2.0,9.0,9.6,0,7.0,4.0,0.5714285714285714,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,14.0,49.0,2.7222222222222223,9.199999999999998,70.9,3.938888888888889,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,L (-19),L (-19)
24.0,15.0,2022-12-04,22-025,POR,IND,0,17.45,1.0,2.0,.500,0.0,0.0,,0,0.0,,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,3.0,-12,2.0,1.0,0.5,46,44,58,11,13,44,46,14,35,21,35,31,39,60,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,0.7419354838709677,0.0,0.7586206896551724,0.7435897435897436,0.5,0.8125,0.7857142857142857,0.0,0.7301587301587301,0.7368421052631579,0.4605263157894737,0.0,0.7241379310344828,0.6730769230769231,0.775,0.7222222222222222,0.0,0.75,0.0,0.0,16,17,19,7,40.0,74.0,63.0,71.0,20.0,0.2539682539682539,0.425,0.0,0.2676056338028169,0.35,18,5.0,78.0,4.333333333333333,3.0,80.6,4.477777777777778,13.6,2.1,-1.8,-1.4,-0.4,0.0493601462522851,0.625,0.198,0.31,0.1,1.3,W (+5),W (+5)
