Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Cam Reddish,Shared Games with Derrick Rose,Shared Games with Immanuel Quickley,Shared Games with Isaiah Hartenstein,Shared Games with Jalen Brunson,Shared Games with Jericho Sims,Shared Games with Julius Randle,Shared Games with Miles McBride,Shared Games with Mitchell Robinson,Shared Games with Obi Toppin,Shared Games with Quentin Grimes,Shared Games with RJ Barrett,Shared Games with Ryan Arcidiacono,Shared Games with Svi Mykhailiuk,Shared Games with Trevor Keels,Cam Reddish,DaQuan Jeffries,Derrick Rose,Feron Hunt,Immanuel Quickley,Isaiah Hartenstein,Jalen Brunson,Jericho Sims,Julius Randle,Miles McBride,Mitchell Robinson,Obi Toppin,Quentin Grimes,RJ Barrett,Ryan Arcidiacono,Svi Mykhailiuk,Trevor Keels,co_inf with Cam Reddish,co_inf with DaQuan Jeffries,co_inf with Derrick Rose,co_inf with Feron Hunt,co_inf with Immanuel Quickley,co_inf with Isaiah Hartenstein,co_inf with Jalen Brunson,co_inf with Jericho Sims,co_inf with Julius Randle,co_inf with Miles McBride,co_inf with Mitchell Robinson,co_inf with Obi Toppin,co_inf with Quentin Grimes,co_inf with RJ Barrett,co_inf with Ryan Arcidiacono,co_inf with Svi Mykhailiuk,co_inf with Trevor Keels,Shared Games with Moses Brown,Shared Games with Josh Hart,Blake Griffin,Duane Washington Jr.,Isaiah Roby,Josh Hart,co_inf with Blake Griffin,co_inf with Duane Washington Jr.,co_inf with Isaiah Roby,co_inf with Josh Hart,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
22.0,,2022-11-30,30-032,NYK,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,60.0,3.5294117647058822,0.0,66.39999999999999,3.905882352941176,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,W (+30),W (+30)
23.0,,2022-12-03,30-035,NYK,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,62.0,3.647058823529412,0.0,62.89999999999999,3.6999999999999993,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,L (-6),L (-6)
24.0,,2022-12-04,30-036,NYK,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,62.0,3.647058823529412,0.0,67.49999999999999,3.970588235294117,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,L (-21),L (-21)
25.0,,2022-12-07,30-039,NYK,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,103.0,6.0588235294117645,0.0,93.0,5.470588235294118,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,W (+11),W (+11)
26.0,,2022-12-09,30-041,NYK,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,108.0,6.352941176470588,0.0,102.9,6.052941176470589,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,W (+24),W (+24)
27.0,,2022-12-11,30-043,NYK,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,95.0,5.588235294117647,0.0,86.10000000000002,5.064705882352943,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,W (+19),W (+19)
28.0,,2022-12-14,30-046,NYK,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,99.0,5.823529411764706,0.0,101.7,5.982352941176471,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,W (+13),W (+13)
29.0,,2022-12-16,30-048,NYK,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,73.0,4.294117647058823,0.0,89.80000000000001,5.282352941176471,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,W (+8),W (+8)
30.0,,2022-12-18,30-050,NYK,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,75.0,4.411764705882353,0.0,88.2,5.188235294117647,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,W (+23),W (+23)
31.0,,2022-12-20,30-052,NYK,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,96.0,5.647058823529412,0.0,114.0,6.705882352941177,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,W (+3),W (+3)
32.0,,2022-12-21,30-053,NYK,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,78.0,4.588235294117647,0.0,82.0,4.823529411764706,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,W (+38),W (+38)
33.0,,2022-12-23,30-055,NYK,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,93.0,5.470588235294118,0.0,102.09999999999998,6.005882352941176,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,L (-7),L (-7)
34.0,,2022-12-25,30-057,NYK,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,101.0,5.941176470588236,0.0,102.2,6.011764705882353,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,L (-1),L (-1)
35.0,,2022-12-27,30-059,NYK,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,101.0,5.941176470588236,0.0,99.09999999999998,5.829411764705881,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,L (-7),L (-7)
36.0,14.0,2022-12-29,30-061,NYK,SAS,0,16.966666666666665,4.0,6.0,.667,1.0,3.0,.333,2,2.0,1.000,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,11.0,10.0,-9,3.0,3.0,1.0,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,6.0,54.0,3.176470588235294,9.2,70.6,4.152941176470588,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,L (-5),L (-5)
37.0,15.0,2022-12-31,30-063,NYK,HOU,0,19.7,2.0,8.0,.250,2.0,6.0,.333,2,2.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,3.2,+12,2.0,0.0,0.0,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,-1.0,60.0,3.5294117647058822,2.400000000000001,74.7,4.394117647058824,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,L (-7),L (-7)
38.0,16.0,2023-01-02,30-065,NYK,PHO,0,14.45,2.0,6.0,.333,1.0,4.0,.250,0,0.0,,0.0,5.0,5.0,1.0,0.0,0.0,1.0,1.0,5.0,2.4,+11,2.0,1.0,0.5,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,4.0,98.0,5.764705882352941,2.400000000000001,94.09999999999998,5.535294117647058,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,W (+20),W (+20)
39.0,17.0,2023-01-04,30-067,NYK,SAS,0,11.016666666666667,1.0,5.0,.200,1.0,4.0,.250,3,4.0,.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.1,-5,1.0,0.0,0.0,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,-3.0,73.0,4.294117647058823,0.9000000000000002,92.09999999999998,5.417647058823528,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,W (+19),W (+19)
40.0,18.0,2023-01-06,30-069,NYK,TOR,0,12.1,2.0,4.0,.500,0.0,2.0,.000,0,0.0,,0.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,4.0,4.1,+23,2.0,2.0,1.0,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,6.0,84.0,4.941176470588236,4.1,87.5,5.147058823529412,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,W (+3),W (+3)
41.0,19.0,2023-01-09,30-072,NYK,MIL,0,14.616666666666667,1.0,4.0,.250,1.0,4.0,.250,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,1.5,+1,0.0,0.0,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,2.0,58.0,3.411764705882353,1.4999999999999998,73.10000000000001,4.300000000000001,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,W (+4),W (+4)
42.0,,2023-01-11,30-074,NYK,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,88.0,5.176470588235294,0.0,101.5,5.970588235294118,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,,
43.0,,2023-01-13,30-076,NYK,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,67.0,3.941176470588236,0.0,80.30000000000001,4.723529411764707,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,L (-4),L (-4)
44.0,,2023-01-15,30-078,NYK,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,77.0,4.529411764705882,0.0,94.2,5.541176470588235,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,W (+6),W (+6)
45.0,,2023-01-16,30-079,NYK,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,59.0,3.4705882352941178,0.0,79.19999999999999,4.658823529411764,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,W (+4),W (+4)
46.0,,2023-01-18,30-081,NYK,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,66.0,3.882352941176471,0.0,85.60000000000001,5.03529411764706,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,W (+13),W (+13)
47.0,,2023-01-20,30-083,NYK,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,,97.0,5.705882352941177,0.0,111.3,6.547058823529412,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,L (-2),L (-2)
48.0,20.0,2023-01-22,30-085,NYK,TOR,0,21.23333333333333,3.0,9.0,.333,2.0,7.0,.286,0,0.0,,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,8.0,4.0,-7,2.0,1.0,0.5,13,15,26,27,21,19,23,18,17,22,19,18,5,4,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.325,,0.5555555555555556,,0.3209876543209876,0.3292682926829268,0.3088235294117647,0.3653846153846153,0.2987012987012987,0.28125,0.288135593220339,0.3283582089552239,0.2676056338028169,0.2465753424657534,0.25,0.125,0.3333333333333333,4,4,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0526315789473684,17,2.0,82.0,4.823529411764706,4.000000000000001,82.7,4.864705882352942,6.9,0.1,-4.0,-4.0,0.0,0.0173428631490435,0.471,0.687,0.127,-0.2,-0.3,L (-11),L (-11)
