Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Cam Reddish,Shared Games with Derrick Rose,Shared Games with Evan Fournier,Shared Games with Immanuel Quickley,Shared Games with Isaiah Hartenstein,Shared Games with Jalen Brunson,Shared Games with Jericho Sims,Shared Games with Julius Randle,Shared Games with Miles McBride,Shared Games with Mitchell Robinson,Shared Games with Quentin Grimes,Shared Games with RJ Barrett,Shared Games with Ryan Arcidiacono,Shared Games with Svi Mykhailiuk,Shared Games with Trevor Keels,Cam Reddish,DaQuan Jeffries,Derrick Rose,Evan Fournier,Feron Hunt,Immanuel Quickley,Isaiah Hartenstein,Jalen Brunson,Jericho Sims,Julius Randle,Miles McBride,Mitchell Robinson,Quentin Grimes,RJ Barrett,Ryan Arcidiacono,Svi Mykhailiuk,Trevor Keels,co_inf with Cam Reddish,co_inf with DaQuan Jeffries,co_inf with Derrick Rose,co_inf with Evan Fournier,co_inf with Feron Hunt,co_inf with Immanuel Quickley,co_inf with Isaiah Hartenstein,co_inf with Jalen Brunson,co_inf with Jericho Sims,co_inf with Julius Randle,co_inf with Miles McBride,co_inf with Mitchell Robinson,co_inf with Quentin Grimes,co_inf with RJ Barrett,co_inf with Ryan Arcidiacono,co_inf with Svi Mykhailiuk,co_inf with Trevor Keels,Shared Games with Moses Brown,Shared Games with Josh Hart,Blake Griffin,Duane Washington Jr.,Isaiah Roby,Josh Hart,co_inf with Blake Griffin,co_inf with Duane Washington Jr.,co_inf with Isaiah Roby,co_inf with Josh Hart,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
56.0,41.0,2023-02-07,24-340,NYK,ORL,0,13.9,0.0,6.0,.000,0.0,4.0,.000,3,4.0,.750,3.0,3.0,6.0,1.0,0.0,0.0,0.0,2.0,3.0,1.3,-5,2.0,0.0,0.0,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,0.0,70.0,4.117647058823529,0.1000000000000007,72.99999999999999,4.294117647058823,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,L (-6),L (-6)
57.0,42.0,2023-02-10,24-343,NYK,PHI,0,11.45,1.0,4.0,.250,0.0,3.0,.000,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.5,-5,1.0,1.0,1.0,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,1.0,80.0,4.705882352941177,0.4999999999999998,89.8,5.282352941176471,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,W (+11),W (+11)
58.0,43.0,2023-02-11,24-344,NYK,UTA,0,9.033333333333331,1.0,4.0,.250,0.0,3.0,.000,0,2.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.2,+2,1.0,1.0,1.0,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,-4.0,91.0,5.352941176470588,-1.2,99.39999999999998,5.8470588235294105,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,W (+4),W (+4)
59.0,44.0,2023-02-13,24-346,NYK,BRK,0,15.666666666666666,1.0,4.0,.250,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.9,+4,2.0,1.0,0.5,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,1.0,70.0,4.117647058823529,0.8999999999999998,77.49999999999999,4.558823529411764,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,L (-11),L (-11)
60.0,45.0,2023-02-15,24-348,NYK,ATL,0,13.166666666666666,4.0,7.0,.571,3.0,6.0,.500,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,7.6,+1,1.0,1.0,1.0,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,5.0,61.0,3.588235294117647,7.6,68.0,4.0,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,W (+6),W (+6)
61.0,46.0,2023-02-24,24-357,NYK,WAS,0,11.816666666666666,1.0,4.0,.250,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,-0.2,-2,3.0,1.0,0.3333333333333333,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,0.0,76.0,4.470588235294118,-0.1999999999999998,96.1,5.652941176470588,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,W (+18),W (+18)
62.0,47.0,2023-02-25,24-358,NYK,NOP,0,15.4,1.0,5.0,.200,1.0,5.0,.200,0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,-1.6,-4,0.0,0.0,,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,-1.0,88.0,5.176470588235294,-1.6,94.0,5.529411764705882,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,W (+21),W (+21)
63.0,48.0,2023-02-27,24-360,NYK,BOS,0,12.116666666666667,3.0,4.0,.750,1.0,2.0,.500,2,2.0,1.000,2.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,9.0,8.0,+7,2.0,2.0,1.0,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,6.0,50.0,2.9411764705882355,7.1999999999999975,63.8,3.752941176470588,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,,
64.0,49.0,2023-03-01,24-362,NYK,BRK,0,12.933333333333334,1.0,4.0,.250,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,-0.8,-3,2.0,1.0,0.5,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,-1.0,96.0,5.647058823529412,-0.8000000000000003,109.89999999999998,6.46470588235294,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,W (+6),W (+6)
65.0,50.0,2023-03-03,24-364,NYK,MIA,0,12.216666666666669,1.0,5.0,.200,0.0,3.0,.000,0,0.0,,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.3,+1,2.0,1.0,0.5,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,1.0,80.0,4.705882352941177,1.3000000000000005,96.0,5.647058823529412,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,W (+22),W (+22)
66.0,51.0,2023-03-05,25-001,NYK,BOS,0,11.483333333333333,2.0,3.0,.667,0.0,1.0,.000,2,2.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,4.3,+10,2.0,2.0,1.0,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,2.0,73.0,4.294117647058823,3.5,83.2,4.894117647058824,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,W (+15),W (+15)
67.0,52.0,2023-03-07,25-003,NYK,CHO,0,12.816666666666666,1.0,4.0,.250,1.0,4.0,.250,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,+13,0.0,0.0,,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,-1.0,74.0,4.352941176470588,0.6000000000000001,76.89999999999999,4.523529411764706,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,W (+24),W (+24)
68.0,53.0,2023-03-09,25-005,NYK,SAC,0,11.716666666666669,2.0,7.0,.286,1.0,5.0,.200,0,0.0,,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,1.9,-1,2.0,1.0,0.5,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,0.0,60.0,3.5294117647058822,1.9,69.8,4.105882352941176,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,W (+2),W (+2)
69.0,54.0,2023-03-11,25-007,NYK,LAC,0,13.333333333333334,4.0,9.0,.444,0.0,4.0,.000,2,2.0,1.000,0.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,10.0,6.5,-3,5.0,4.0,0.8,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,4.0,54.0,3.176470588235294,5.699999999999999,56.9,3.347058823529412,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,W (+2),W (+2)
70.0,55.0,2023-03-12,25-008,NYK,LAL,0,12.233333333333333,4.0,6.0,.667,1.0,3.0,.333,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,6.3,+5,3.0,3.0,1.0,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,4.0,77.0,4.529411764705882,6.300000000000001,86.8,5.105882352941176,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,L (-7),L (-7)
71.0,56.0,2023-03-14,25-010,NYK,POR,0,14.166666666666666,4.0,6.0,.667,3.0,5.0,.600,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,9.4,+8,1.0,1.0,1.0,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,7.0,89.0,5.235294117647059,9.4,91.6,5.388235294117647,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,L (-5),L (-5)
72.0,57.0,2023-03-18,25-014,NYK,DEN,0,11.683333333333334,2.0,5.0,.400,1.0,4.0,.250,0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,0.2,+1,1.0,1.0,1.0,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,-1.0,70.0,4.117647058823529,0.2000000000000001,86.09999999999998,5.06470588235294,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,L (-11),L (-11)
73.0,58.0,2023-03-20,25-016,NYK,MIN,0,11.116666666666667,2.0,2.0,1.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.7,0,2.0,2.0,1.0,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,3.0,70.0,4.117647058823529,3.7,93.9,5.523529411764706,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,W (+4),W (+4)
74.0,59.0,2023-03-22,25-018,NYK,MIA,0,12.016666666666667,1.0,5.0,.200,1.0,4.0,.250,0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,1.8,-1,1.0,0.0,0.0,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,3.0,72.0,4.235294117647059,1.7999999999999998,80.50000000000001,4.73529411764706,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,W (+16),W (+16)
75.0,60.0,2023-03-23,25-019,NYK,ORL,0,12.366666666666667,2.0,7.0,.286,1.0,5.0,.200,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,1.1,-25,2.0,1.0,0.5,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,0.0,76.0,4.470588235294118,1.1,86.60000000000001,5.094117647058824,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,W (+6),W (+6)
76.0,61.0,2023-03-27,25-023,NYK,HOU,0,19.73333333333333,6.0,12.0,.500,3.0,8.0,.375,0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,15.0,9.9,+11,4.0,3.0,0.75,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,6.0,102.0,6.0,9.9,115.3,6.782352941176471,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,L (-6),L (-6)
77.0,62.0,2023-03-29,25-025,NYK,MIA,0,17.066666666666666,2.0,4.0,.500,2.0,4.0,.500,0,0.0,,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,6.0,7.7,+2,0.0,0.0,,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,9.0,55.0,3.235294117647059,7.7,65.69999999999999,3.86470588235294,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,L (-7),L (-7)
78.0,63.0,2023-03-31,25-027,NYK,CLE,1,18.58333333333333,5.0,7.0,.714,2.0,2.0,1.000,0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,12.0,10.1,-4,5.0,3.0,0.6,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,7.0,90.0,5.294117647058823,10.1,92.3,5.429411764705883,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,L (-5),L (-5)
79.0,64.0,2023-04-02,25-029,NYK,WAS,1,33.0,9.0,15.0,.600,3.0,8.0,.375,0,0.0,,0.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,21.0,18.1,+19,7.0,6.0,0.8571428571428571,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,13.0,94.0,5.529411764705882,18.1,93.4,5.494117647058824,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,W (+22),W (+22)
80.0,65.0,2023-04-05,25-032,NYK,IND,1,42.78333333333333,11.0,18.0,.611,5.0,12.0,.417,5,5.0,1.000,0.0,3.0,3.0,6.0,1.0,0.0,4.0,3.0,32.0,24.7,+18,6.0,6.0,1.0,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,15.0,79.0,4.647058823529412,22.7,86.80000000000001,5.105882352941177,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,W (+9),W (+9)
81.0,66.0,2023-04-07,25-034,NYK,NOP,1,26.566666666666663,4.0,9.0,.444,1.0,4.0,.250,1,2.0,.500,1.0,3.0,4.0,1.0,1.0,0.0,0.0,2.0,10.0,7.4,-6,5.0,3.0,0.6,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,5.0,73.0,4.294117647058823,6.999999999999998,72.30000000000001,4.252941176470589,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,W (+14),W (+14)
82.0,67.0,2023-04-09,25-036,NYK,IND,1,36.55,13.0,23.0,.565,5.0,10.0,.500,3,3.0,1.000,1.0,6.0,7.0,5.0,2.0,0.0,1.0,2.0,34.0,29.3,+7,13.0,8.0,0.6153846153846154,20,22,22,66,67,56,37,62,49,44,57,63,7,9,3,40.0,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,0.8170731707317073,0.8235294117647058,0.7115384615384616,0.8051948051948052,0.765625,0.7457627118644068,0.8028169014084507,0.863013698630137,0.35,0.28125,1.0,12,25,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.3289473684210526,17,21.0,54.0,3.176470588235294,28.100000000000005,65.19999999999999,3.835294117647058,13.6,2.1,-0.5,0.3,-0.8,0.0522388059701492,0.565,0.589,0.112,0.4,1.1,W (+9),W (+9)
